82.0 -1.0 1.7606684809558457 5.68765929794311 0.8999999999999997 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 96.0 0.0 4.71238898038469 3.0368728984701363 0.0 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.7999999999999999 523.0371072566136 293.1516863797522 0 135.0 0.0 4.71238898038469 4.7123889803846915 0.6 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 81.43694510553837 582.0 1.0 4.7123889803846915 132.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 557.6231236090357 133.59635699454753 3.0 4.7123889803846915 387.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 343.12902350624506 322.814340421633 3.0 4.7123889803846915 642.4369451055384 582.0 1.0 0.0 523.0371072566136 361.1516863797522 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|42
82.0 0.0 1.7606684809558457 5.774925760542827 0.7999999999999997 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 96.0 0.0 4.71238898038469 2.9845130209103066 0.0 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.7 523.0371072566136 293.1516863797522 0 135.0 0.0 4.71238898038469 4.7123889803846915 0.5 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 81.43694510553837 582.0 1.0 4.7123889803846915 115.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 567.4883948671834 128.7305145183503 3.0 4.7123889803846915 370.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 350.27351744275677 331.1783231087951 3.0 4.7123889803846915 625.4369451055384 582.0 1.0 0.0 523.0371072566136 378.1516863797522 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|32
82.0 0.0 1.7606684809558457 5.68765929794311 0.6999999999999997 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 96.0 0.0 4.71238898038469 2.9845130209103066 0.0 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.6 523.0371072566136 293.1516863797522 0 135.0 0.0 4.71238898038469 4.7123889803846915 0.4 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 81.43694510553837 582.0 1.0 4.7123889803846915 98.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 577.3536661253311 123.86467204215307 3.0 4.7123889803846915 353.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 357.4180113792685 339.5423057959572 3.0 4.7123889803846915 608.4369451055384 582.0 1.0 0.0 523.0371072566136 395.1516863797522 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|33
82.0 0.0 1.7606684809558457 5.600392835343394 0.5999999999999998 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 95.0 0.0 4.71238898038469 2.9845130209103066 1.0999999999999999 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.5 523.0371072566136 293.1516863797522 0 135.0 0.0 4.71238898038469 4.7123889803846915 0.30000000000000004 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 81.43694510553837 582.0 1.0 4.7123889803846915 81.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 587.2189373834788 118.99882956595584 3.0 4.7123889803846915 336.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 364.5625053157802 347.9062884831193 3.0 4.7123889803846915 591.4369451055384 582.0 1.0 0.0 523.0371072566136 412.1516863797522 1.0 2.9845130209103066 20.659385905683877 565.2092982098826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|11
82.0 0.0 1.6734020183561293 5.338593447544245 0.4999999999999998 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 95.0 0.0 4.71238898038469 2.9845130209103066 0.9999999999999999 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.4 523.0371072566136 293.1516863797522 0 135.0 0.0 4.71238898038469 4.7123889803846915 0.20000000000000004 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 81.43694510553837 582.0 1.0 4.7123889803846915 64.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 597.0842086416264 114.13298708975861 3.0 4.7123889803846915 319.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 371.7069992522919 356.2702711702814 3.0 4.7123889803846915 574.4369451055384 582.0 1.0 0.0 523.0371072566136 429.1516863797522 1.0 2.9845130209103066 23.318771811367753 548.4185964197652 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|26
82.0 0.0 1.6734020183561293 5.164060522344812 0.3999999999999998 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 95.0 0.0 4.71238898038469 2.9845130209103066 0.8999999999999999 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.30000000000000004 523.0371072566136 293.1516863797522 0 135.0 0.0 4.71238898038469 4.7123889803846915 0.10000000000000003 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 47.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 606.9494798997741 109.26714461356138 3.0 4.7123889803846915 302.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 378.8514931888036 364.63425385744347 3.0 4.7123889803846915 557.4369451055384 582.0 1.0 0.0 523.0371072566136 446.1516863797522 1.0 2.9845130209103066 25.97815771705163 531.6278946296478 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|40
82.0 0.0 1.6734020183561293 5.251326984944528 0.2999999999999998 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.7999999999999999 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.20000000000000004 523.0371072566136 293.1516863797522 0 138.0 0.0 4.71238898038469 4.7123889803846915 2.7755575615628914E-17 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 616.8147511579218 104.40130213736415 3.0 4.7123889803846915 285.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 385.9959871253153 372.99823654460556 3.0 4.7123889803846915 540.4369451055384 582.0 1.0 0.0 523.0371072566136 463.1516863797522 1.0 2.9845130209103066 28.637543622735507 514.8371928395304 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|40
82.0 0.0 1.6734020183561293 5.338593447544245 0.19999999999999982 293.5416322867446 263.9220276522566 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.7 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.10000000000000003 523.0371072566136 293.1516863797522 0 138.0 0.0 4.71238898038469 4.7123889803846915 0.0 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 626.6800224160695 99.53545966116693 3.0 4.7123889803846915 268.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 393.140481061827 381.36221923176765 3.0 4.7123889803846915 523.4369451055384 582.0 1.0 0.0 523.0371072566136 480.1516863797522 1.0 2.9845130209103066 31.296929528419383 498.0464910494131 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|9
82.0 -1.0 1.8479349435555623 5.338593447544245 0.09999999999999981 292.57979002441675 264.19563222531787 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.6 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 2.7755575615628914E-17 523.0371072566136 293.1516863797522 0 138.0 0.0 4.71238898038469 4.7123889803846915 0.0 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 636.5452936742172 94.6696171849697 3.0 4.7123889803846915 251.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 400.2849749983387 389.72620191892975 3.0 4.7123889803846915 506.43694510553837 582.0 1.0 0.0 523.0371072566136 497.1516863797522 1.0 2.9845130209103066 33.95631543410326 481.25578925929574 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|14
82.0 0.0 2.0093778993650377 5.325503478154287 0.0 292.57979002441675 264.19563222531787 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.5 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.0 523.0371072566136 293.1516863797522 0 138.0 0.0 4.71238898038469 4.7123889803846915 0.0 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 646.4105649323649 89.80377470877247 3.0 4.7123889803846915 234.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 407.42946893485043 398.09018460609184 3.0 4.7123889803846915 489.43694510553837 582.0 1.0 0.0 523.0371072566136 514.1516863797522 1.0 2.9845130209103066 36.61570133978714 464.4650874691784 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|16
82.0 1.0 1.9221114367653214 5.063704090355138 0.0 293.51871097673956 263.8514993363212 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 30.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.4 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 133.0 0.0 0.0 0.0 0.0 523.0371072566136 293.1516863797522 0 137.0 0.0 4.71238898038469 4.7123889803846915 1.0999999999999999 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 656.2758361905126 84.93793223257524 3.0 4.7123889803846915 217.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 414.57396287136214 406.45416729325393 3.0 4.7123889803846915 472.43694510553837 582.0 1.0 0.0 523.0371072566136 531.1516863797522 1.0 2.9845130209103066 39.27508724547101 447.67438567906106 1.0 4.7123889803846915 727.4369451055384 582.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|13
82.0 0.0 2.0093778993650377 4.976437627755422 0.0 293.51871097673956 263.8514993363212 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 26.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 136.0 0.0 0.0 0.0 0.0 523.0371072566136 293.1516863797522 0 137.0 0.0 4.71238898038469 4.7123889803846915 0.9999999999999999 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 666.1411074486603 80.072089756378 3.0 4.7123889803846915 200.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 421.71845680787385 414.818149980416 3.0 4.7123889803846915 455.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 2.9845130209103066 41.93447315115489 430.8836838889437 1.0 4.7123889803846915 710.4369451055384 582.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|16
82.0 1.0 1.9221114367653214 4.7146382399562725 0.0 294.45763192906236 263.5073664473245 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 26.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.20000000000000004 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 135.0 0.0 0.0 0.0 1.0999999999999999 523.0371072566136 293.1516863797522 0 137.0 0.0 4.71238898038469 4.7123889803846915 0.8999999999999999 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 676.0063787068079 75.20624728018078 3.0 4.7123889803846915 183.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 0.706925945064292 428.86295074438556 423.1821326675781 3.0 4.7123889803846915 438.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 2.9845130209103066 44.59385905683877 414.0929820988264 1.0 4.7123889803846915 693.4369451055384 582.0 1.0 0.0 523.0371072566136 310.1516863797522 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|28
79.0 0.0 1.9221114367653214 4.54010531475684 1.5 294.45763192906236 263.5073664473245 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 26.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.10000000000000003 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 135.0 0.0 0.0 0.0 0.9999999999999999 523.0371072566136 293.1516863797522 0 137.0 0.0 4.71238898038469 4.7123889803846915 0.7999999999999999 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 685.8716499649556 70.34040480398355 3.0 4.7123889803846915 166.43694510553837 582.0 1.0 0.706925945064292 436.00744468089727 431.5461153547402 3.0 4.7123889803846915 421.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 2.9845130209103066 47.25324496252264 397.30228030870904 1.0 4.7123889803846915 676.4369451055384 582.0 1.0 0.0 523.0371072566136 327.1516863797522 1.0 4.7146382399562725 283.457659754478 263.5321082817497 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|0
79.0 -1.0 1.7475785115658884 4.191039464357974 1.4 293.47321724669973 263.68322927213075 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 26.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 2.7755575615628914E-17 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 135.0 0.0 0.0 0.0 0.8999999999999999 523.0371072566136 293.1516863797522 0 137.0 0.0 4.71238898038469 4.7123889803846915 0.7 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 695.7369212231033 65.47456232778632 3.0 4.7123889803846915 149.43694510553837 582.0 1.0 0.706925945064292 443.151938617409 439.9100980419023 3.0 4.7123889803846915 404.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 2.9845130209103066 49.91263086820652 380.5115785185917 1.0 4.7123889803846915 659.4369451055384 582.0 1.0 0.0 523.0371072566136 344.1516863797522 1.0 4.7146382399562725 272.4576875798937 263.55685011617487 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|35
79.0 0.0 1.7475785115658884 4.191039464357974 1.2999999999999998 293.47321724669973 263.68322927213075 0 100.0 0.0 1.1391280289669388 1.1391280289669388 0.0 242.25408258416007 542.8925324497252 0 0.0 0.0 4.71238898038469 4.712388980384689 2.7755575615628914E-17 572.2626665148316 582.0 3 26.0 0.0 2.549413805180856 3.7134060971855414 0.0 531.2071187269185 550.4766858783138 0 82.0 0.0 6.067953165293113 2.96550312418133 0.0 120.40014327665192 110.11426288095946 0 91.0 0.0 4.71238898038469 2.9845130209103066 0.0 18.0 582.0 0 44.0 0.0 4.893052497535309 4.893052497535309 0.0 93.79011885261396 233.79390950119253 0 135.0 0.0 0.0 0.0 0.7999999999999999 523.0371072566136 293.1516863797522 0 137.0 0.0 4.71238898038469 4.7123889803846915 0.6 744.4369451055384 582.0 0 0.0 0.0 4.71238898038469 2.9845130209103066 0.30000000000000004 18.0 582.0 3 0.0 572.2626665148316 582.0 1.0 4.7123889803846915 30.43694510553837 582.0 1.0 0.0 18.0 582.0 1.0 2.0290128534499967 705.602192481251 60.60871985158909 3.0 4.7123889803846915 132.43694510553837 582.0 1.0 0.706925945064292 450.2964325539207 448.2740807290644 3.0 4.7123889803846915 387.43694510553837 582.0 1.0 0.0 523.0371072566136 548.1516863797522 1.0 2.9845130209103066 52.5720167738904 363.72087672847437 1.0 4.7123889803846915 642.4369451055384 582.0 1.0 0.0 523.0371072566136 361.1516863797522 1.0 4.7146382399562725 261.45771540530933 263.58159195060006 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0|12
